PID,seed_id,zoo_id,zoo_type,test_id,test_type,response,prims
31,2,20,['A+0'],2,C+0,0,"[8, 6, 2, 4]"
38,2,20,['A+0'],2,C+0,0,"[8, 6, 2, 4]"
35,2,20,['A+0'],2,C+0,0,"[8, 6, 2, 4]"
9,2,20,['A+0'],2,C+0,0,"[8, 6, 2, 4]"
37,1,20,['A+0'],2,C+0,0,"[1, 3, 0, 4]"
45,1,20,['A+0'],2,C+0,0,"[1, 3, 0, 4]"
41,1,20,['A+0'],2,C+0,0,"[1, 3, 0, 4]"
30,2,20,['A+0'],2,C+0,0,"[8, 6, 2, 4]"
23,1,20,['A+0'],2,C+0,0,"[1, 3, 0, 4]"
10,3,20,['A+0'],2,C+0,0,"[4, 1, 2, 6]"
4,4,20,['A+0'],3,A+90,1,"[2, 1, 3, 5]"
40,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
1,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
21,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
2,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
7,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
0,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
39,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
24,4,20,['A+0'],3,A+90,1,"[2, 1, 3, 5]"
3,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
22,4,20,['A+0'],3,A+90,1,"[2, 1, 3, 5]"
34,4,20,['A+0'],3,A+90,0,"[2, 1, 3, 5]"
29,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
12,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],3,A+90,1,"[2, 1, 3, 5]"
14,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
28,4,20,['A+0'],3,A+90,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
5,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
25,0,20,['A+0'],3,A+90,1,"[0, 4, 6, 7]"
31,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
35,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
9,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
37,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
45,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
41,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
30,2,20,['A+0'],3,A+90,1,"[8, 6, 2, 4]"
23,1,20,['A+0'],3,A+90,1,"[1, 3, 0, 4]"
10,3,20,['A+0'],3,A+90,1,"[4, 1, 2, 6]"
4,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
40,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
1,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
21,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
2,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
7,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
0,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
39,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
24,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
3,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
22,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
34,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
29,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
12,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
14,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
28,4,20,['A+0'],4,A+270,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
5,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
25,0,20,['A+0'],4,A+270,1,"[0, 4, 6, 7]"
31,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
35,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
9,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
37,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
45,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
41,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
30,2,20,['A+0'],4,A+270,1,"[8, 6, 2, 4]"
23,1,20,['A+0'],4,A+270,1,"[1, 3, 0, 4]"
10,3,20,['A+0'],4,A+270,1,"[4, 1, 2, 6]"
4,4,20,['A+0'],5,AB1+0,0,"[2, 1, 3, 5]"
40,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
1,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
21,2,20,['A+0'],5,AB1+0,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
2,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
7,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
0,2,20,['A+0'],5,AB1+0,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
39,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
24,4,20,['A+0'],5,AB1+0,0,"[2, 1, 3, 5]"
3,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
22,4,20,['A+0'],5,AB1+0,0,"[2, 1, 3, 5]"
34,4,20,['A+0'],5,AB1+0,1,"[2, 1, 3, 5]"
29,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
12,0,20,['A+0'],5,AB1+0,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],5,AB1+0,0,"[2, 1, 3, 5]"
14,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
28,4,20,['A+0'],5,AB1+0,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
5,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
25,0,20,['A+0'],5,AB1+0,0,"[0, 4, 6, 7]"
31,2,20,['A+0'],5,AB1+0,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
35,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
9,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
37,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
45,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
41,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
30,2,20,['A+0'],5,AB1+0,0,"[8, 6, 2, 4]"
23,1,20,['A+0'],5,AB1+0,0,"[1, 3, 0, 4]"
10,3,20,['A+0'],5,AB1+0,0,"[4, 1, 2, 6]"
4,4,20,['A+0'],6,AA1+0,1,"[2, 1, 3, 5]"
40,2,20,['A+0'],6,AA1+0,0,"[8, 6, 2, 4]"
1,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
21,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
2,1,20,['A+0'],6,AA1+0,1,"[1, 3, 0, 4]"
7,2,20,['A+0'],6,AA1+0,0,"[8, 6, 2, 4]"
0,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
39,0,20,['A+0'],6,AA1+0,1,"[0, 4, 6, 7]"
24,4,20,['A+0'],6,AA1+0,1,"[2, 1, 3, 5]"
3,0,20,['A+0'],6,AA1+0,0,"[0, 4, 6, 7]"
22,4,20,['A+0'],6,AA1+0,0,"[2, 1, 3, 5]"
34,4,20,['A+0'],6,AA1+0,1,"[2, 1, 3, 5]"
29,1,20,['A+0'],6,AA1+0,1,"[1, 3, 0, 4]"
12,0,20,['A+0'],6,AA1+0,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],6,AA1+0,0,"[2, 1, 3, 5]"
14,0,20,['A+0'],6,AA1+0,1,"[0, 4, 6, 7]"
28,4,20,['A+0'],6,AA1+0,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],6,AA1+0,1,"[0, 4, 6, 7]"
5,0,20,['A+0'],6,AA1+0,0,"[0, 4, 6, 7]"
25,0,20,['A+0'],6,AA1+0,1,"[0, 4, 6, 7]"
31,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
35,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
9,2,20,['A+0'],6,AA1+0,0,"[8, 6, 2, 4]"
37,1,20,['A+0'],6,AA1+0,0,"[1, 3, 0, 4]"
45,1,20,['A+0'],6,AA1+0,1,"[1, 3, 0, 4]"
41,1,20,['A+0'],6,AA1+0,1,"[1, 3, 0, 4]"
30,2,20,['A+0'],6,AA1+0,1,"[8, 6, 2, 4]"
23,1,20,['A+0'],6,AA1+0,1,"[1, 3, 0, 4]"
10,3,20,['A+0'],6,AA1+0,0,"[4, 1, 2, 6]"
4,4,20,['A+0'],7,AC1+0,0,"[2, 1, 3, 5]"
40,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
1,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
21,2,20,['A+0'],7,AC1+0,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
2,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
7,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
0,2,20,['A+0'],7,AC1+0,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
39,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
24,4,20,['A+0'],7,AC1+0,0,"[2, 1, 3, 5]"
3,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
22,4,20,['A+0'],7,AC1+0,0,"[2, 1, 3, 5]"
34,4,20,['A+0'],7,AC1+0,1,"[2, 1, 3, 5]"
29,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
12,0,20,['A+0'],7,AC1+0,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],7,AC1+0,0,"[2, 1, 3, 5]"
14,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
28,4,20,['A+0'],7,AC1+0,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
5,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
25,0,20,['A+0'],7,AC1+0,0,"[0, 4, 6, 7]"
31,2,20,['A+0'],7,AC1+0,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
35,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
9,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
37,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
45,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
41,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
30,2,20,['A+0'],7,AC1+0,0,"[8, 6, 2, 4]"
23,1,20,['A+0'],7,AC1+0,0,"[1, 3, 0, 4]"
10,3,20,['A+0'],7,AC1+0,0,"[4, 1, 2, 6]"
4,4,20,['A+0'],8,AA2+0,1,"[2, 1, 3, 5]"
40,2,20,['A+0'],8,AA2+0,0,"[8, 6, 2, 4]"
1,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
21,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
8,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
2,1,20,['A+0'],8,AA2+0,1,"[1, 3, 0, 4]"
7,2,20,['A+0'],8,AA2+0,0,"[8, 6, 2, 4]"
0,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
33,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
39,0,20,['A+0'],8,AA2+0,0,"[0, 4, 6, 7]"
24,4,20,['A+0'],8,AA2+0,1,"[2, 1, 3, 5]"
3,0,20,['A+0'],8,AA2+0,0,"[0, 4, 6, 7]"
22,4,20,['A+0'],8,AA2+0,0,"[2, 1, 3, 5]"
34,4,20,['A+0'],8,AA2+0,1,"[2, 1, 3, 5]"
29,1,20,['A+0'],8,AA2+0,1,"[1, 3, 0, 4]"
12,0,20,['A+0'],8,AA2+0,1,"[0, 4, 6, 7]"
32,4,20,['A+0'],8,AA2+0,0,"[2, 1, 3, 5]"
14,0,20,['A+0'],8,AA2+0,1,"[0, 4, 6, 7]"
28,4,20,['A+0'],8,AA2+0,1,"[2, 1, 3, 5]"
16,0,20,['A+0'],8,AA2+0,0,"[0, 4, 6, 7]"
5,0,20,['A+0'],8,AA2+0,0,"[0, 4, 6, 7]"
25,0,20,['A+0'],8,AA2+0,1,"[0, 4, 6, 7]"
31,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
38,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
35,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
9,2,20,['A+0'],8,AA2+0,0,"[8, 6, 2, 4]"
37,1,20,['A+0'],8,AA2+0,0,"[1, 3, 0, 4]"
45,1,20,['A+0'],8,AA2+0,1,"[1, 3, 0, 4]"
41,1,20,['A+0'],8,AA2+0,1,"[1, 3, 0, 4]"
30,2,20,['A+0'],8,AA2+0,1,"[8, 6, 2, 4]"
23,1,20,['A+0'],8,AA2+0,1,"[1, 3, 0, 4]"
10,3,20,['A+0'],8,AA2+0,0,"[4, 1, 2, 6]"
4,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
40,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
1,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
21,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
8,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
2,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
7,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
0,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
33,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
39,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
24,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
3,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
22,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
34,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
29,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
12,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
32,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
14,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
28,4,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[7, 2, 1, 0]"
16,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
5,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
25,0,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[6, 4, 8, 5]"
31,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
38,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
35,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
9,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
37,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
45,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
41,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
30,2,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[2, 0, 3, 8]"
23,1,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[4, 2, 8, 3]"
10,3,21,"['A+0', 'A+0', 'A+0']",0,A+0,1,"[1, 0, 5, 7]"
4,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
40,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
1,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
21,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
8,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
2,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
7,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
0,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
33,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
39,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
24,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
3,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
22,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
34,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
29,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
12,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
32,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
14,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
28,4,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[7, 2, 1, 0]"
16,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
5,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
25,0,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[6, 4, 8, 5]"
31,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
38,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
35,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
9,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
37,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
45,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
41,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
30,2,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[2, 0, 3, 8]"
23,1,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[4, 2, 8, 3]"
10,3,21,"['A+0', 'A+0', 'A+0']",1,B+0,0,"[1, 0, 5, 7]"
4,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
40,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
1,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
21,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
8,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
2,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
7,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
0,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
33,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
39,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
24,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
3,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
22,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
34,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
29,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
12,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
32,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
14,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
28,4,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[7, 2, 1, 0]"
16,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
5,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
25,0,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[6, 4, 8, 5]"
31,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
38,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
35,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
9,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
37,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
45,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
41,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
30,2,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[2, 0, 3, 8]"
23,1,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[4, 2, 8, 3]"
10,3,21,"['A+0', 'A+0', 'A+0']",2,C+0,0,"[1, 0, 5, 7]"
4,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[7, 2, 1, 0]"
40,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
1,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
21,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
8,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
2,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
7,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,0,"[2, 0, 3, 8]"
0,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
33,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
39,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[6, 4, 8, 5]"
24,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[7, 2, 1, 0]"
3,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[6, 4, 8, 5]"
22,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[7, 2, 1, 0]"
34,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[7, 2, 1, 0]"
29,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
12,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,0,"[6, 4, 8, 5]"
32,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,0,"[7, 2, 1, 0]"
14,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,0,"[6, 4, 8, 5]"
28,4,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[7, 2, 1, 0]"
16,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[6, 4, 8, 5]"
5,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[6, 4, 8, 5]"
25,0,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[6, 4, 8, 5]"
31,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
38,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
35,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
9,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
37,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
45,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
41,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
30,2,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[2, 0, 3, 8]"
23,1,21,"['A+0', 'A+0', 'A+0']",3,A+90,1,"[4, 2, 8, 3]"
10,3,21,"['A+0', 'A+0', 'A+0']",3,A+90,0,"[1, 0, 5, 7]"
4,4,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[7, 2, 1, 0]"
40,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
1,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
21,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
8,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
2,1,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[4, 2, 8, 3]"
7,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,0,"[2, 0, 3, 8]"
0,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
33,2,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[2, 0, 3, 8]"
39,0,21,"['A+0', 'A+0', 'A+0']",4,A+270,1,"[6, 4, 8, 5]"
